,MESH:D005923,MESH:D009503,MESH:D016115,MESH:D018476,MESH:C567059,MESH:D010198,MESH:D007898,MESH:C574275,MESH:D001249,MESH:C535836,MESH:D020149,MESH:D009325,MESH:D001943,MESH:D006943,MESH:D013612,MESH:D014517,MESH:D001281,MESH:C537758,MESH:D010391,MESH:D002538,MESH:D058489,MESH:D012770,MESH:D009205,MESH:D018500,MESH:D009374,MESH:C567064,MESH:D007805,MESH:D006332,MESH:D007035,MESH:D009389,MESH:C535531,MESH:D009767,MESH:D000037,MESH:D001002,MESH:D007634,MESH:C535575,MESH:D010212,MESH:D018281,MESH:C566381,MESH:D000544,MESH:D016535,MESH:D005334,MESH:D004830,MESH:D009765,OMIM:613721,MESH:D046628,MESH:D012128,MESH:D005922,MESH:D001927,MESH:D054559,MESH:D001157,MESH:D012220,MESH:C535504,MESH:D066126,MESH:D001254,MESH:D016108,MESH:D006527,MESH:D052496,MESH:D019964,MESH:C566899,MESH:D008268,MESH:D020258,MESH:D000647,MESH:D010300,MESH:D012829,MESH:D006528,MESH:D012131,MESH:D013927,MESH:D008106,MESH:D058447,MESH:D001171,MESH:D001724,MESH:D018754,MESH:D006330,MESH:D020261,MESH:D004443,MESH:D016301,OMIM:168600,OMIM:256600,MESH:D009393,MESH:D006519,MESH:D007674,OMIM:606771,MESH:D003248,MESH:D055963,MESH:D009362,MESH:D002779,MESH:D010922,MESH:D006501,MESH:D001847,MESH:D006967,MESH:D016410,MESH:D009101,MESH:D055501,MESH:D014424,MESH:D056486,MESH:D018879,MESH:D020642,MESH:D060050,MESH:D019969
MESH:D005923,0.0,0.16732885,1.612193,1.0832144,1.1728853,0.80968857,0.26489353,2.0075774,0.8620629,1.2924684,0.22335865,0.7107465,1.4506977,0.039348107,2.3679292,0.7007565,0.19371298,1.8862728,0.79252625,0.43598902,1.063364,0.54670244,0.031493053,1.3699795,0.41051444,1.8214136,1.0248696,0.715795,0.30371562,0.5098189,0.8796917,0.75354457,0.9902501,0.42603728,0.638748,0.29480177,0.07242843,0.20890172,1.3236345,0.95924014,0.12795933,0.72446704,0.044452533,1.1834173,2.269216,2.2572167,0.1551982,0.20679957,0.21985193,1.4762309,0.9959248,0.44100645,1.9465894,1.239561,0.12985143,1.3548393,0.24102531,0.7688792,1.1079426,1.8583862,0.42548314,0.5229284,0.2713672,0.86661506,0.0782771,1.1695135,0.38113967,0.54024917,1.3403081,1.3094189,0.2875957,0.87803817,0.0069392496,0.07089014,0.29403517,0.84947354,1.3747556,0.9833534,2.1325471,0.3498519,0.13210323,1.2654706,1.5564926,0.63586515,0.57619905,0.86423874,0.7928604,0.14509109,0.24463,0.8440466,0.4905352,0.08584032,0.33649203,2.323621,0.0627695,1.5474823,0.9218755,0.58178693,0.11306987,0.6567958
MESH:D009503,0.16732885,0.0,1.7794453,1.2504747,1.3401258,0.976942,0.097834274,2.1748273,0.6948672,1.4597137,0.056587525,0.54351956,1.2834777,0.12830918,2.53512,0.86799544,0.36095637,2.053523,0.95977575,0.6032345,1.230609,0.71396506,0.13608801,1.5372291,0.24344696,1.9886616,1.1921198,0.548592,0.13671215,0.6770657,1.0469466,0.9207975,1.1574968,0.5933238,0.8059931,0.12778628,0.09522638,0.042277858,1.490876,0.79206944,0.29524407,0.5572663,0.12416464,1.016195,2.4364827,2.424473,0.015973479,0.3740745,0.053492166,1.6434696,1.1631632,0.6082251,2.1138372,1.4068229,0.29698303,1.5220809,0.074050054,0.9361152,1.2752099,2.0256362,0.59274024,0.35579276,0.10423899,0.6993998,0.24555936,1.0022867,0.5484188,0.3730638,1.1730789,1.4766713,0.120607704,1.0452949,0.16075848,0.09648304,0.12706216,1.0167416,1.5419978,1.1506112,2.299799,0.51711017,0.2993848,1.0982782,1.7237477,0.80311614,0.74343866,0.6970687,0.6256735,0.31237555,0.07754913,1.0112936,0.3233643,0.25315312,0.16941285,2.490877,0.22997174,1.3802291,1.089141,0.74907434,0.280372,0.48962775
MESH:D016115,1.612193,1.7794453,0.0,0.52900153,0.43941194,0.8025207,1.8770487,0.39540872,2.4741828,0.3197775,1.8355165,2.3229086,3.0627897,1.6513623,0.7563635,0.9114786,1.418514,0.27414212,0.81969136,1.1762388,0.5488962,1.0655214,1.643514,0.24226767,2.0226352,0.20929341,0.5874265,2.3279471,1.9158181,1.1024083,0.73255426,0.85868776,0.62199783,1.1862019,0.973475,1.9069592,1.6845236,1.8210634,0.28871813,2.5713243,1.4842702,2.3366294,1.6557568,2.7955592,0.65719426,0.6450868,1.7672547,1.405416,1.8319662,0.13621245,0.61637247,1.1712264,0.3344578,0.37266076,1.4824806,0.25751016,1.8531976,0.8433855,0.504277,0.24625786,1.1867521,2.1350498,1.8835281,2.478752,1.5339572,2.7816286,1.2310812,2.1524017,2.9524124,0.3028184,1.8997324,0.73417854,1.6188042,1.6830429,1.9061831,0.76273036,0.2375467,0.6288884,0.52037543,1.2623804,1.4801207,2.8776047,0.05588744,0.9763639,1.0360383,2.4763417,2.4050212,1.4671307,1.8567708,0.7682342,2.1026602,1.5264275,1.9486473,0.7115459,1.5497862,3.1596227,0.69032925,1.0304396,1.4991549,2.268883
MESH:D018476,1.0832144,1.2504747,0.52900153,0.0,0.08985696,0.27354822,1.3480791,0.9243678,1.9452363,0.20931965,1.3065436,1.7939444,2.533859,1.1223888,1.2849705,0.38251647,0.88953763,0.80306786,0.29071304,0.6472511,0.020579929,0.53653485,1.1145291,0.2867854,1.4936769,0.7382073,0.058669157,1.7989845,1.3868644,0.5734342,0.20359282,0.32970592,0.09310208,0.6572426,0.44449282,1.3779927,1.1555549,1.2920911,0.24049285,2.0423877,0.9552896,1.8076643,1.1268117,2.2666042,1.186038,1.1740439,1.2382926,0.87643975,1.3030021,0.3930537,0.08763483,0.642279,0.8633821,0.15649466,0.95352066,0.2716745,1.324223,0.31441873,0.025161864,0.77518034,0.65776473,1.6060954,1.3545524,1.9497937,1.0049742,2.2526877,0.7021185,1.6234381,2.4234774,0.22626598,1.3707689,0.20519651,1.0898265,1.154068,1.3772147,0.23380606,0.2915831,0.09993303,1.0493423,0.7334283,0.9511367,2.348653,0.47328192,0.4473945,0.5070619,1.9473982,1.8760529,0.9381449,1.3278052,0.23928744,1.5737059,0.9974521,1.419681,1.2404747,1.020811,2.6306744,0.16136357,0.5014533,0.9701712,1.7399392
MESH:C567059,1.1728853,1.3401258,0.43941194,0.08985696,0.0,0.36321142,1.4377573,0.8347301,2.0349243,0.11980595,1.3962265,1.8836184,2.6235456,1.2120696,1.1952821,0.47214022,0.97919655,0.71343374,0.38038355,0.73690486,0.10956932,0.6261925,1.2041992,0.1971753,1.5833665,0.6485614,0.14805529,1.8886666,1.4765519,0.6630789,0.29321548,0.41936943,0.18264543,0.7469395,0.53414655,1.4676743,1.2452359,1.3817725,0.15075508,2.1320841,1.0449668,1.8973454,1.2164949,2.3562858,1.0964506,1.0844688,1.327982,0.96610546,1.3926901,0.30336168,0.17700534,0.73193836,0.77373016,0.06763971,1.0431765,0.18196228,1.4139009,0.40401593,0.06576092,0.68555367,0.74741566,1.6957833,1.4442134,2.0394728,1.0946492,2.3423698,0.79180247,1.7131186,2.5131588,0.13682981,1.4604532,0.2948674,1.1795053,1.2437333,1.4669007,0.32354206,0.20190239,0.18956926,0.959723,0.8231022,1.0408119,2.4383397,0.3836856,0.537078,0.5966949,2.0370932,1.9657384,1.0278186,1.417478,0.3288658,1.6633894,1.0871327,1.5093639,1.1509026,1.11051,2.7203386,0.2510979,0.59115565,1.0598508,1.8296254
MESH:D010198,0.80968857,0.976942,0.8025207,0.27354822,0.36321142,0.0,1.0745587,1.1978979,1.67172,0.48281172,1.0330276,1.520421,2.2603421,0.8488662,1.5583804,0.108999,0.6160043,1.0765989,0.01747199,0.37373087,0.2537059,0.26300445,0.8410125,0.5603011,1.2201629,1.0117335,0.21523148,1.5254664,1.113347,0.29989144,0.07006689,0.056295317,0.18058585,0.38373822,0.17097765,1.1044707,0.88203126,1.0185714,0.51395446,1.7688757,0.68177253,1.5341445,0.8532876,1.9930855,1.4595739,1.4475715,0.9647744,0.60290796,1.0294827,0.66655177,0.18629317,0.3687535,1.136909,0.4299199,0.67998713,0.5451609,1.0507029,0.041085612,0.29833227,1.0487128,0.38423598,1.332576,1.0810201,1.6762742,0.73145735,1.9791688,0.42859712,1.3499186,2.1499581,0.4997561,1.097248,0.06838851,0.8163077,0.88053983,1.1036986,0.040120635,0.565076,0.17369121,1.322877,0.45989522,0.67762125,2.0751321,0.7468175,0.17392248,0.2335268,1.6738873,1.602539,0.6646286,1.0542796,0.034727868,1.3001876,0.7239297,1.1461605,1.5139871,0.7473089,2.357144,0.11223392,0.22798394,0.69665664,1.4664199
MESH:D007898,0.26489353,0.097834274,1.8770487,1.3480791,1.4377573,1.0745587,0.0,2.272438,0.5971941,1.5573289,0.041609146,0.44586688,1.185819,0.22571856,2.6327775,0.9656335,0.45858565,2.1511345,1.057387,0.70086336,1.3282367,0.81158406,0.23362137,1.6348426,0.14572954,2.0862765,1.2897474,0.45091155,0.039100055,0.7746993,1.1445704,1.0184076,1.2551256,0.69089586,0.90361357,0.030209187,0.19257104,0.056026086,1.5885074,0.6943719,0.39280674,0.45959014,0.2214466,0.91853696,2.5340583,2.522051,0.10993101,0.47168636,0.045446694,1.7410973,1.2608013,0.7058474,2.211454,1.5044124,0.3946146,1.619709,0.023917703,1.0337545,1.3727968,2.123243,0.69036746,0.25807294,0.008748707,0.60173845,0.34312463,0.90463513,0.6460024,0.27537182,1.0754312,1.5742726,0.022931263,1.1429098,0.25826362,0.19405793,0.029363915,1.1143345,1.6396245,1.2482289,2.3974004,0.6147075,0.3969608,1.0006084,1.8213506,0.90071094,0.8410773,0.5993772,0.5279885,0.40995765,0.02041328,1.1089296,0.22566675,0.35068044,0.071654506,2.588449,0.32736886,1.2826204,1.1867416,0.8466595,0.3779261,0.3919319
MESH:C574275,2.0075774,2.1748273,0.39540872,0.9243678,0.8347301,1.1978979,2.272438,0.0,2.8695803,0.71512383,2.2309039,2.7183,3.4581919,2.046752,0.36184585,1.3068476,1.8138958,0.12133939,1.2150646,1.571609,0.9442391,1.4608948,2.0388913,0.63760763,2.4180284,0.18617968,0.9827532,2.7233398,2.3112135,1.4977849,1.1279142,1.2540569,1.0173495,1.5815911,1.3688468,2.3023512,2.0799148,2.2164526,0.68398964,2.966726,1.8796525,2.7320218,2.0511556,3.1909542,0.26211998,0.24997707,2.1626494,1.8007994,2.2273598,0.5313833,1.0117089,1.5666145,0.061054353,0.7680634,1.8778679,0.65277445,2.2485847,1.2387394,0.8996555,0.14924137,1.5821236,2.5304475,2.2789142,2.8741453,1.9293377,3.177027,1.6264712,2.5477936,3.3478122,0.69819146,2.2951264,1.1295478,2.0141892,2.0784276,2.3015735,1.1581235,0.632843,1.0242431,0.12504208,1.6577741,1.8755001,3.2730048,0.4510968,1.3717437,1.4314079,2.8717394,2.800411,1.862509,2.2521617,1.1635807,2.498055,1.9218144,2.3440397,0.31653872,1.9451714,3.555018,1.0857109,1.4258142,1.8945359,2.6642833
MESH:D001249,0.8620629,0.6948672,2.4741828,1.9452363,2.0349243,1.67172,0.5971941,2.8695803,0.0,2.154475,0.638725,0.15147349,0.5886552,0.82288295,3.2298667,1.5627967,1.0557497,2.748278,1.6545563,1.298041,1.9253999,1.4087533,0.8307797,2.2319958,0.45159432,2.6834242,1.8869188,0.14637084,0.5583733,1.3718631,1.7417341,1.615582,1.8522892,1.2880261,1.5007889,0.5672729,0.7897091,0.653177,2.1856701,0.09731891,0.98998463,0.13770275,0.818475,0.32142982,3.131204,3.119166,0.7069788,1.0688405,0.6422654,2.338256,1.8579657,1.3029996,2.8086016,2.1015418,0.9917746,2.2168727,0.621057,1.6309292,1.9699355,2.7203894,1.2875417,0.33917385,0.5908013,0.009559287,0.940304,0.30747843,1.2431474,0.3218631,0.47827932,2.1714149,0.57448906,1.7400728,0.85544014,0.79122335,0.5680547,1.7114707,2.2367787,1.8453914,2.9945366,1.2118424,0.9941398,0.40350232,2.4185,1.4978813,1.4382483,0.0039770617,0.06960365,1.0071361,0.617473,1.7060982,0.37155297,0.9478241,0.5255819,3.1855607,0.92448014,0.68551123,1.7838923,1.4438149,0.9751014,0.20543481
MESH:C535836,1.2924684,1.4597137,0.3197775,0.20931965,0.11980595,0.48281172,1.5573289,0.71512383,2.154475,0.0,1.5157945,2.003189,2.743092,1.3316506,1.0757998,0.59174734,1.0987933,0.5938118,0.4999754,0.8565032,0.22916356,0.7458024,1.3237797,0.07760004,1.7029189,0.528957,0.26773292,2.0082328,1.5961071,0.78268975,0.4128576,0.53897,0.30227867,0.8665119,0.65374684,1.5872425,1.3648086,1.5013452,0.032105215,2.25163,1.1645422,2.0169141,1.3360693,2.4758513,0.9768742,0.96483135,1.4475492,1.0856962,1.5122588,0.18383318,0.29671055,0.85150814,0.65413326,0.05361397,1.1627603,0.06267508,1.5334756,0.52365816,0.18463592,0.56593245,0.8670224,1.8153468,1.5638119,2.159046,1.2142279,2.4619207,0.9113703,1.8326823,2.6327055,0.018974083,1.5800227,0.4144567,1.2990805,1.3633138,1.5864645,0.44305244,0.082428515,0.3091967,0.84009373,0.9426787,1.1603906,2.557907,0.26408517,0.6566576,0.71630734,2.1566362,2.085302,1.1474007,1.5370543,0.44851807,1.7829444,1.2067124,1.6289327,1.0312728,1.2300795,2.8399127,0.37064934,0.71072626,1.1794293,1.9491892
MESH:D020149,0.22335865,0.056587525,1.8355165,1.3065436,1.3962265,1.0330276,0.041609146,2.2309039,0.638725,1.5157945,0.0,0.48741513,1.227363,0.18420017,2.5912511,0.92410314,0.417061,2.1095986,1.0158583,0.6593308,1.2867029,0.77004975,0.19206958,1.5933099,0.18719882,2.0447426,1.2482122,0.4924523,0.080472395,0.73317033,1.1030363,0.97687835,1.2135919,0.6493572,0.86208546,0.071532585,0.15104501,0.0145664755,1.546976,0.7359054,0.3512696,0.5011267,0.17999206,0.9600783,2.4925249,2.480521,0.06848665,0.4301513,0.0062275054,1.6995664,1.2192714,0.6643306,2.169919,1.4628805,0.35312045,1.5781772,0.017747477,0.99222547,1.3312582,2.0817094,0.6488335,0.29960987,0.048505522,0.64328563,0.30158353,0.94617784,0.6044679,0.31691176,1.1169748,1.5327429,0.06434276,1.1013751,0.21672262,0.15254691,0.07071242,1.0727987,1.5980918,1.2066927,2.3558662,0.57318234,0.35542023,1.0421425,1.7798171,0.85918665,0.7995483,0.64089835,0.56951267,0.3684161,0.02174842,1.0673953,0.2672059,0.30913663,0.11317047,2.5469227,0.28580722,1.3241662,1.1452062,0.8051139,0.33638182,0.43348756
MESH:D009325,0.7107465,0.54351956,2.3229086,1.7939444,1.8836184,1.520421,0.44586688,2.7183,0.15147349,2.003189,0.48741513,0.0,0.7399856,0.67157084,3.0786014,1.4114901,0.9044366,2.5969968,1.5032499,1.1467229,1.7740976,1.2574446,0.67945415,2.0807047,0.30035433,2.5321388,1.7356094,0.005971511,0.40711617,1.220555,1.5904322,1.4642698,1.7009871,1.1367514,1.3494749,0.41598237,0.63840884,0.501863,2.0343685,0.24866736,0.8386675,0.014091089,0.66720766,0.4726925,2.9799178,2.9679043,0.555691,0.9175376,0.49099168,2.1869576,1.7066597,1.1516981,2.6573164,1.9502705,0.84045225,2.0655706,0.46973056,1.4796124,1.81866,2.5691047,1.1362236,0.18795016,0.4394472,0.15598091,0.78898525,0.45879868,1.0918572,0.17053144,0.6295923,2.0201335,0.42319414,1.5887733,0.70412666,0.63989437,0.4167563,1.5601952,2.085486,1.6940932,2.8432608,1.0605562,0.8428227,0.55479497,2.2672138,1.3465723,1.2869333,0.15375122,0.08229638,0.85581833,0.46614408,1.554788,0.22028013,0.79652673,0.37427995,3.0342958,0.77319926,0.83677334,1.6326059,1.292524,0.8237889,0.054631032
MESH:D001943,1.4506977,1.2834777,3.0627897,2.533859,2.6235456,2.2603421,1.185819,3.4581919,0.5886552,2.743092,1.227363,0.7399856,0.0,1.4115078,3.818463,2.1514208,1.6443793,3.3368924,2.243175,1.886672,2.5140233,1.997383,1.4194185,2.820611,1.0402277,3.2720377,2.4755468,0.73493403,1.1470078,1.960489,2.3303614,2.204201,2.4409149,1.8766563,2.0894105,1.155909,1.3783377,1.2418089,2.7742913,0.49150166,1.5786148,0.72626483,1.4070809,0.26742318,3.7198026,3.7077503,1.2955976,1.6574745,1.2308971,2.9268718,2.44659,1.8916111,3.3972168,2.6901472,1.5803825,2.8054924,1.2096885,2.2195537,2.5585554,3.3089988,1.8761717,0.92778707,1.1794037,0.5841704,1.5289396,0.2812042,1.8317708,0.9104684,0.110459924,2.7600248,1.163116,2.3286977,1.4440753,1.3798497,1.1566885,2.3000908,2.8253984,2.43402,3.5831418,1.8004613,1.5827754,0.18554443,3.0071127,2.0864944,2.026873,0.5865094,0.65792596,1.5957726,1.2060885,2.294727,0.960173,1.5364584,1.1142132,3.7741296,1.5131179,0.097712055,2.3725154,2.0324514,1.5637387,0.7939443
MESH:D006943,0.039348107,0.12830918,1.6513623,1.1223888,1.2120696,0.8488662,0.22571856,2.046752,0.82288295,1.3316506,0.18420017,0.67157084,1.4115078,0.0,2.4071293,0.73994994,0.23292224,1.9254507,0.83170074,0.4751911,1.1025511,0.5858882,0.010054266,1.4091556,0.37134045,1.8605907,1.064056,0.67661244,0.26453853,0.54900956,0.9188742,0.7927182,1.0294371,0.46519932,0.67793036,0.25562897,0.033267982,0.16972007,1.362818,0.92004013,0.16714832,0.6852862,0.008062603,1.1442335,2.3083696,2.2963712,0.11595074,0.2460056,0.18064818,1.5154133,1.035112,0.48018563,1.9857677,1.2787211,0.16901451,1.3940225,0.20186113,0.8080708,1.1471121,1.8975592,0.46468025,0.48372668,0.23220396,0.8274286,0.11750345,1.1303331,0.42030665,0.5010696,1.3011265,1.3485848,0.24839479,0.9172187,0.032733362,0.032039236,0.25485575,0.8886416,1.4139394,1.0225351,2.171718,0.38901606,0.17131725,1.2262754,1.5956626,0.6750271,0.6153937,0.82505494,0.7536825,0.18430766,0.2054529,0.8832382,0.45135647,0.12499352,0.29730508,2.362767,0.10174465,1.5083123,0.9610467,0.6209655,0.15227123,0.61758584
MESH:D013612,2.3679292,2.53512,0.7563635,1.2849705,1.1952821,1.5583804,2.6327775,0.36184585,3.2298667,1.0757998,2.5912511,3.0786014,3.818463,2.4071293,0.0,1.6672764,2.1742265,0.48278144,1.575564,1.9319961,1.3048062,1.8213217,2.3992434,0.9983784,2.7783911,0.5474476,1.3432975,3.08364,2.6715431,1.8581727,1.4883921,1.6145804,1.3778588,1.9419838,1.7293001,2.6626978,2.4402936,2.576808,1.0445831,3.3270488,2.2400572,3.092326,2.4114947,3.5512085,0.10990518,0.11875205,2.5230446,2.1611557,2.5877235,0.89211357,1.3721341,1.9270002,0.4225732,1.1288048,2.2382174,1.0134356,2.608927,1.5991712,1.260306,0.5107413,1.9425367,2.8907783,2.6392193,3.234402,2.2897093,3.537293,1.9869236,2.9081352,3.7080884,1.0588213,2.65547,1.4900767,2.374555,2.4387794,2.6619391,1.5186478,0.9934765,1.3847574,0.23828132,2.01817,2.2358778,3.6333048,0.81205153,1.7322308,1.7918228,3.2320526,3.160733,2.2228851,2.6124873,1.5240464,2.8583894,2.282207,2.7043831,0.0676643,2.3055842,3.9151936,1.4462414,1.7862839,2.2549148,3.0245957
MESH:D014517,0.7007565,0.86799544,0.9114786,0.38251647,0.47214022,0.108999,0.9656335,1.3068476,1.5627967,0.59174734,0.92410314,1.4114901,2.1514208,0.73994994,1.6672764,0.0,0.50707144,1.1855434,0.09192892,0.2647957,0.36262113,0.15409476,0.7320765,0.6692487,1.1112386,1.1206783,0.32414177,1.4165424,1.0044267,0.19095552,0.17898032,0.0530798,0.28950575,0.27488762,0.06214197,0.9955439,0.7731084,0.909648,0.62288713,1.6599627,0.5728474,1.4252183,0.7443862,1.884162,1.5685432,1.5565405,0.85586226,0.4939759,0.92056584,0.7754854,0.29519638,0.25984278,1.2458521,0.53889287,0.57105464,0.6540939,0.94177604,0.06819481,0.40729988,1.1576624,0.27529582,1.2236594,0.97208863,1.5673535,0.6225295,1.8702424,0.31969422,1.2409906,2.0410304,0.60872936,0.9883292,0.17732947,0.707383,0.7716012,0.99477524,0.14891885,0.6740115,0.28263968,1.4318298,0.35098916,0.5686949,1.9662122,0.85577726,0.06535841,0.12456805,1.5649676,1.4936132,0.5557014,0.9453533,0.14332883,1.1912619,0.615009,1.0372373,1.6229546,0.63841003,2.2482088,0.22121999,0.11921332,0.5877351,1.3575081
MESH:D001281,0.19371298,0.36095637,1.418514,0.88953763,0.97919655,0.6160043,0.45858565,1.8138958,1.0557497,1.0987933,0.417061,0.9044366,1.6443793,0.23292224,2.1742265,0.50707144,0.0,1.692595,0.5988485,0.24231799,0.8696848,0.35302445,0.2250657,1.1763014,0.60421634,1.6277329,0.8311885,0.90948516,0.49739188,0.31612697,0.68600446,0.5598752,0.796565,0.2323944,0.44507158,0.4885017,0.26608923,0.4026033,1.129944,1.1529257,0.06601879,0.9181605,0.2374051,1.3771005,2.0755527,2.0635483,0.348855,0.013377686,0.41353378,1.2825453,0.8022272,0.24734344,1.7529074,1.0458912,0.06419935,1.1611536,0.4347263,0.57519054,0.9142784,1.6647106,0.23182398,0.7166124,0.4650264,1.0602893,0.11555069,1.3631966,0.18754236,0.73394877,1.5339928,1.1157339,0.4812813,0.6843616,0.2003581,0.26457033,0.48774174,0.65580416,1.1810685,0.7896691,1.9388721,0.15622163,0.061810654,1.4591587,1.3628151,0.44220275,0.3825165,1.0579304,0.986562,0.04884903,0.4383021,0.6503628,0.68422663,0.10807072,0.53018904,2.1299617,0.13157195,1.7411512,0.72819734,0.38814026,0.08080284,0.85046387
MESH:C537758,1.8862728,2.053523,0.27414212,0.80306786,0.71343374,1.0765989,2.1511345,0.12133939,2.748278,0.5938118,2.1095986,2.5969968,3.3368924,1.9254507,0.48278144,1.1855434,1.692595,0.0,1.093765,1.450304,0.822931,1.3395927,1.9175833,0.51630443,2.2967215,0.06489738,0.8614503,2.6020374,2.189911,1.3764844,1.0066162,1.132755,0.8960464,1.4602947,1.2475443,2.1810465,1.9586111,2.0951488,0.5627002,2.8454263,1.7583458,2.6107187,1.9298621,3.0696545,0.38329035,0.37121016,2.0413475,1.6794965,2.1060576,0.4100874,0.8904182,1.4453143,0.060368247,0.6467792,1.7565672,0.5314766,2.1272805,1.1174382,0.7783539,0.028092394,1.4608184,2.4091475,2.1576145,2.7528477,1.8080316,3.0557253,1.5051672,2.4264884,3.2265096,0.57692176,2.173825,1.0082436,1.8928844,1.9571215,2.1802678,1.0368255,0.5115448,0.9029441,0.24631374,1.5364752,1.7541939,3.1517053,0.32981187,1.2504462,1.310104,2.7504358,2.6791053,1.741203,2.1308603,1.0422779,2.3767505,1.8005104,2.2227366,0.43772438,1.823868,3.4337194,0.96441436,1.3045093,1.7732306,2.5429876
MESH:D010391,0.79252625,0.95977575,0.81969136,0.29071304,0.38038355,0.01747199,1.057387,1.2150646,1.6545563,0.4999754,1.0158583,1.5032499,2.243175,0.83170074,1.575564,0.09192892,0.5988485,1.093765,0.0,0.35656208,0.27088243,0.24586901,0.82384443,0.57746696,1.2030003,1.0289005,0.23241194,1.5082952,1.0961843,0.2827609,0.08733494,0.03904963,0.19778317,0.36661345,0.15378943,1.08731,0.86487097,1.0014036,0.53113246,1.7517116,0.66460127,1.5169756,0.83613586,1.9759153,1.4767172,1.4647243,0.94761187,0.58576095,1.012325,0.6837175,0.20350152,0.35158733,1.1540769,0.44709867,0.6628177,0.5623284,1.0335333,0.02418763,0.315492,1.0658714,0.3670849,1.3154123,1.063856,1.6591035,0.71428674,1.9620011,0.41145557,1.332748,2.1327906,0.51692206,1.0800829,0.08558816,0.79913926,0.8633742,1.0865316,0.05737106,0.5822515,0.19089277,1.3400367,0.44276074,0.6604498,2.0579715,0.7639774,0.15669747,0.21638697,1.6567245,1.585368,0.64745903,1.0371096,0.051961657,1.2830193,0.7067769,1.1289947,1.5311371,0.7301524,2.339982,0.12944609,0.21085215,0.6794877,1.4492531
MESH:D002538,0.43598902,0.6032345,1.1762388,0.6472511,0.73690486,0.37373087,0.70086336,1.571609,1.298041,0.8565032,0.6593308,1.1467229,1.886672,0.4751911,1.9319961,0.2647957,0.24231799,1.450304,0.35656208,0.0,0.6273888,0.110782705,0.46729696,0.93401164,0.8464861,1.3854427,0.5888921,1.1517725,0.7396757,0.07395174,0.44372806,0.31758535,0.55427504,0.013288751,0.20277931,0.7307867,0.5083586,0.64488024,0.8876562,1.395215,0.30808038,1.1604494,0.47967893,1.6193943,1.833266,1.8212776,0.59111845,0.22924088,0.6558168,1.0402527,0.5599523,0.008332993,1.5106167,0.8036344,0.30632445,0.9188594,0.67700297,0.3328983,0.67200464,1.4224187,0.0110222185,0.9589056,0.7073242,1.3025849,0.35775006,1.6054876,0.05537664,0.9762265,1.7762811,0.87346745,0.7235702,0.44207293,0.44261035,0.5068376,0.7300115,0.4135656,0.9387806,0.54738456,1.6965845,0.08654328,0.30391422,1.7014575,1.1205281,0.19995949,0.14024545,1.3002154,1.2288402,0.29091984,0.6805899,0.4080781,0.92650574,0.35026935,0.7724745,1.887694,0.3736739,1.9834536,0.4859316,0.14593177,0.32295763,1.0927591
MESH:D058489,1.063364,1.230609,0.5488962,0.020579929,0.10956932,0.2537059,1.3282367,0.9442391,1.9253999,0.22916356,1.2867029,1.7740976,2.5140233,1.1025511,1.3048062,0.36262113,0.8696848,0.822931,0.27088243,0.6273888,0.0,0.516678,1.0946752,0.30664352,1.4738353,0.75806606,0.038668077,1.7791467,1.3670279,0.55356836,0.18373235,0.30985814,0.07314355,0.6374308,0.4246332,1.3581489,1.1357114,1.2722503,0.260297,2.02256,0.9354408,1.7878243,1.1069853,2.246769,1.2059513,1.1939616,1.2184583,0.85658693,1.2831668,0.41287655,0.06773338,0.6224247,0.88323885,0.1764959,0.93366235,0.29148465,1.3043793,0.2945187,0.04547274,0.79505074,0.6378956,1.5862627,1.3347021,1.9299606,0.9851266,2.2328472,0.6822731,1.6035931,2.4036336,0.2462447,1.3509328,0.18534258,1.0699829,1.1342098,1.357374,0.21405074,0.31141078,0.08013595,1.069222,0.7135849,0.9312895,2.3288188,0.493179,0.4275767,0.48717847,1.9275652,1.8562136,0.9182968,1.3079609,0.21936426,1.5538633,0.97760844,1.3998412,1.2603824,1.0009862,2.6108248,0.14164084,0.4816325,0.95032895,1.7201104
MESH:D012770,0.54670244,0.71396506,1.0655214,0.53653485,0.6261925,0.26300445,0.81158406,1.4608948,1.4087533,0.7458024,0.77004975,1.2574446,1.997383,0.5858882,1.8213217,0.15409476,0.35302445,1.3395927,0.24586901,0.110782705,0.516678,0.0,0.5780245,0.8232973,0.9571913,1.2747291,0.4781729,1.2624921,0.85038364,0.03697329,0.33299148,0.20688735,0.4435574,0.12088678,0.092134684,0.8414915,0.6190537,0.75559247,0.7769393,1.5059158,0.41879535,1.2711663,0.5903401,1.7301131,1.7225524,1.7105677,0.7018046,0.33992094,0.7665066,0.92954427,0.44923478,0.10599559,1.3999029,0.69290787,0.41703865,0.8081482,0.78772235,0.22220324,0.56129694,1.3117087,0.12124183,1.0696071,0.81803447,1.413303,0.46847588,1.716205,0.16567123,1.0869439,1.8869966,0.7627528,0.83427525,0.33135146,0.553328,0.6175577,0.8407215,0.3028386,0.82806873,0.43665805,1.5858741,0.1969761,0.41464177,1.8121558,1.0098135,0.08940627,0.029653084,1.4109225,1.3395587,0.40164545,0.7913081,0.29735142,1.0372213,0.46094456,0.8831838,1.7769786,0.48433468,2.0941713,0.37520206,0.035425924,0.4336752,1.2034607
