,MESH:D005923,MESH:D009503,MESH:D016115,MESH:D018476,MESH:C567059,MESH:D010198,MESH:D007898,MESH:C574275,MESH:D001249,MESH:C535836,MESH:D020149,MESH:D009325,MESH:D001943,MESH:D006943,MESH:D013612,MESH:D014517,MESH:D001281,MESH:C537758,MESH:D010391,MESH:D002538,MESH:D058489,MESH:D012770,MESH:D009205,MESH:D018500,MESH:D009374,MESH:C567064,MESH:D007805,MESH:D006332,MESH:D007035,MESH:D009389,MESH:C535531,MESH:D009767,MESH:D000037,MESH:D001002,MESH:D007634,MESH:C535575,MESH:D010212,MESH:D018281,MESH:C566381,MESH:D000544,MESH:D016535,MESH:D005334,MESH:D004830,MESH:D009765,OMIM:613721,MESH:D046628,MESH:D012128,MESH:D005922,MESH:D001927,MESH:D054559,MESH:D001157,MESH:D012220,MESH:C535504,MESH:D066126,MESH:D001254,MESH:D016108,MESH:D006527,MESH:D052496,MESH:D019964,MESH:C566899,MESH:D008268,MESH:D020258,MESH:D000647,MESH:D010300,MESH:D012829,MESH:D006528,MESH:D012131,MESH:D013927,MESH:D008106,MESH:D058447,MESH:D001171,MESH:D001724,MESH:D018754,MESH:D006330,MESH:D020261,MESH:D004443,MESH:D016301,OMIM:168600,OMIM:256600,MESH:D009393,MESH:D006519,MESH:D007674,OMIM:606771,MESH:D003248,MESH:D055963,MESH:D009362,MESH:D002779,MESH:D010922,MESH:D006501,MESH:D001847,MESH:D006967,MESH:D016410,MESH:D009101,MESH:D055501,MESH:D014424,MESH:D056486,MESH:D018879,MESH:D020642,MESH:D060050,MESH:D019969
MESH:D003248,0.9999919,0.99999064,0.9999378,0.9999921,0.9999631,0.9999915,0.9999938,-0.97156954,0.9999798,0.9999757,0.99999124,0.9999922,0.99997467,0.99999434,-0.9948145,0.9999827,0.9999911,0.9993733,0.99999803,0.9999913,0.99997556,0.9999884,0.99998945,0.9999888,0.9999818,0.999768,0.999966,0.999991,0.9999853,0.9999869,0.9999782,0.9999961,0.99997723,0.99998116,0.99999547,0.99998784,0.9999902,0.99999255,0.99993175,0.9999762,0.999993,0.99999064,0.99998564,0.9999883,-0.9979294,-0.99853384,0.9999892,0.9999876,0.99998677,0.9999269,0.9999583,0.9999915,0.9944549,0.99996483,0.9999937,0.99994695,0.9999934,0.99998206,0.99998,0.99963784,0.999988,0.99998736,0.9999952,0.9999912,0.9999927,0.99997985,0.99998647,0.9999899,0.999976,0.99996156,0.9999914,0.99999005,0.99999285,0.99999195,0.99998885,0.99998206,0.9999506,0.99997884,-0.9993694,0.9999856,0.9999928,0.9999825,0.9999788,0.99999994,0.9999868,0.99997497,0.99998814,0.9999922,0.9999944,0.9999692,0.9999863,0.9999878,0.99999076,-0.9984482,0.9999835,0.9999833,0.99998826,0.99998343,0.9999924,0.99998695
MESH:D055963,0.9999934,0.99999493,0.999917,0.9999903,0.99998504,0.9999975,0.99998623,-0.9715778,0.99997026,0.99998486,0.9999854,0.9999842,0.99995863,0.9999884,-0.9946205,0.99999946,0.9999958,0.99942756,0.9999943,0.9999972,0.9999965,0.99999744,0.9999917,0.9999953,0.9999767,0.99980974,0.99998844,0.99997973,0.99997795,0.99999833,0.99999446,0.9999941,0.99999756,0.9999813,0.9999972,0.9999854,0.9999876,0.9999867,0.999965,0.99996006,0.99999094,0.9999818,0.99997795,0.99997455,-0.9981624,-0.9987795,0.999981,0.999995,0.99998206,0.99995655,0.99998254,0.9999898,0.99470556,0.9999465,0.99999213,0.99997383,0.9999882,0.99999714,0.99996585,0.99957633,0.99999845,0.99997675,0.9999944,0.9999778,0.99999154,0.9999679,0.99998885,0.99998194,0.99996364,0.99993926,0.99998325,0.99999815,0.99998975,0.9999937,0.9999828,0.99998116,0.9999801,0.9999924,-0.9994894,0.9999887,0.9999916,0.99997187,0.9999541,0.9999868,0.9999999,0.9999643,0.99997866,0.9999924,0.99998766,0.9999939,0.99997777,0.99998957,0.9999841,-0.9986791,0.99997926,0.9999794,0.9999883,0.9999862,0.9999904,0.9999708
MESH:D009362,0.99998707,0.9999812,0.99994236,0.9999702,0.9999073,0.9999714,0.9999923,-0.97236043,0.9999993,0.99996907,0.9999931,0.9999936,0.99999666,0.9999894,-0.99491996,0.9999634,0.9999795,0.9993064,0.9999701,0.9999715,0.99994534,0.9999696,0.99998343,0.9999568,0.9999977,0.9996627,0.99992126,0.9999955,0.9999981,0.99996936,0.99994934,0.99996555,0.99994755,0.9999847,0.9999696,0.999995,0.9999926,0.9999929,0.9998657,0.9999985,0.9999869,0.99999577,0.99998933,0.99999595,-0.9981206,-0.9984881,0.99999386,0.9999826,0.9999947,0.9998548,0.9999118,0.99998254,0.9940002,0.99997735,0.9999819,0.999881,0.9999913,0.9999442,0.9999886,0.9995113,0.9999695,0.9999969,0.9999824,0.9999924,0.9999858,0.9999974,0.99998856,0.9999953,0.9999966,0.9999337,0.999995,0.99996984,0.9999897,0.9999869,0.9999951,0.9999892,0.99990857,0.99995023,-0.999387,0.9999866,0.9999851,0.9999964,0.9999312,0.99997497,0.9999643,0.9999999,0.9999955,0.9999835,0.9999908,0.99993587,0.9999974,0.9999881,0.9999951,-0.9984259,0.9999879,0.99999124,0.9999778,0.99997944,0.99998605,0.9999944
MESH:D002779,0.9999955,0.9999899,0.9999314,0.9999854,0.99993384,0.999983,0.99999845,-0.9721694,0.9999962,0.99997896,0.99999934,0.99999785,0.99998987,0.99999654,-0.9949222,0.9999761,0.999989,0.9993547,0.9999855,0.9999866,0.999965,0.99998325,0.99999475,0.99997365,0.9999984,0.9997062,0.999948,0.9999988,0.99999774,0.9999808,0.9999664,0.999983,0.9999658,0.9999879,0.9999852,0.9999982,0.9999972,0.9999988,0.999895,0.999993,0.9999969,0.99999917,0.9999887,0.99999684,-0.9980487,-0.998551,0.99999696,0.99999046,0.99999714,0.99988616,0.9999335,0.999988,0.99418974,0.9999699,0.9999892,0.9999123,0.9999985,0.9999649,0.999993,0.99956506,0.9999841,0.99999684,0.9999918,0.9999953,0.9999962,0.99999386,0.99999297,0.9999989,0.99999136,0.9999399,0.9999981,0.9999845,0.99999785,0.9999952,0.99999946,0.99999005,0.999929,0.99996847,-0.99939543,0.99998885,0.99999595,0.9999946,0.9999522,0.99998814,0.99997866,0.9999955,1.0,0.999995,0.9999964,0.99995655,0.999998,0.9999946,0.99999875,-0.9984842,0.9999945,0.9999902,0.9999866,0.9999905,0.9999965,0.99999285
MESH:D010922,0.99999917,0.9999955,0.9999236,0.9999952,0.9999635,0.9999936,0.99999696,-0.97178966,0.9999866,0.99998665,0.99999803,0.9999946,0.9999753,0.9999967,-0.99476945,0.9999903,0.9999964,0.9994164,0.99999464,0.99999756,0.9999846,0.9999949,0.99999964,0.9999876,0.99999154,0.9997646,0.9999743,0.9999939,0.9999914,0.9999925,0.9999847,0.9999934,0.9999857,0.9999894,0.99999565,0.9999956,0.99999595,0.99999756,0.99993324,0.9999791,0.9999991,0.99999493,0.9999849,0.99998987,-0.9980662,-0.998661,0.9999924,0.9999966,0.9999935,0.9999235,0.99996173,0.99999046,0.9944809,0.9999581,0.99999225,0.99994737,0.9999984,0.9999852,0.99998814,0.9995883,0.99999577,0.99998987,0.99999654,0.9999909,0.9999998,0.9999831,0.9999934,0.9999943,0.9999788,0.9999445,0.9999945,0.999996,0.9999991,0.9999982,0.9999959,0.9999887,0.9999578,0.9999868,-0.9994281,0.99999,1.0000001,0.99998593,0.9999624,0.9999922,0.9999924,0.9999835,0.999995,1.0,0.99999547,0.9999794,0.999991,0.99999636,0.9999955,-0.99860114,0.99999344,0.99998635,0.99999255,0.9999958,0.99999976,0.9999841
MESH:D006501,0.99999744,0.9999965,0.99994546,0.99998856,0.99995244,0.999992,0.9999995,-0.9718932,0.9999943,0.99998325,0.9999979,0.9999994,0.99998975,0.99999803,-0.9947724,0.999986,0.9999955,0.99935776,0.99999326,0.9999916,0.999974,0.999989,0.9999941,0.9999835,0.9999943,0.99973965,0.9999574,0.9999986,0.9999972,0.99998975,0.99997616,0.99998945,0.99997634,0.99998987,0.99999267,0.9999974,0.99999756,0.9999988,0.99991953,0.99999,0.9999967,0.99999857,0.99999404,0.99999744,-0.99809057,-0.9985702,0.9999962,0.9999944,0.9999959,0.9999126,0.9999527,0.999997,0.9943192,0.99997294,0.99999774,0.9999329,0.99999857,0.9999772,0.99998635,0.9995738,0.999989,0.9999968,0.9999977,0.99999803,0.9999964,0.99999404,0.9999943,0.999998,0.99999124,0.9999556,0.99999875,0.99998987,0.9999979,0.9999978,0.9999971,0.99999183,0.9999487,0.9999758,-0.9994112,0.9999946,0.99999624,0.99999344,0.9999593,0.9999944,0.99998766,0.9999908,0.9999964,0.99999547,0.9999999,0.9999668,0.99999726,0.9999945,0.99999857,-0.9984998,0.99998975,0.99999607,0.99999046,0.9999874,0.99999607,0.9999953
MESH:D001847,0.9999791,0.99997884,0.9998889,0.9999829,0.9999916,0.99998945,0.9999658,-0.9713076,0.9999428,0.999969,0.99996614,0.99996096,0.9999248,0.99997157,-0.9945223,0.9999937,0.9999844,0.99945706,0.999982,0.99998814,0.999996,0.99999243,0.99997884,0.999988,0.99995416,0.99983543,0.9999974,0.9999558,0.99995387,0.99999183,0.9999967,0.9999843,0.99999857,0.99996907,0.9999865,0.99996626,0.99997014,0.99996805,0.9999804,0.9999298,0.9999754,0.99995935,0.9999574,0.9999481,-0.99814945,-0.99888366,0.99996096,0.9999846,0.9999639,0.99996346,0.99998987,0.99996924,0.99492735,0.9999213,0.9999728,0.99998367,0.99996966,0.9999959,0.99994653,0.9995548,0.99999297,0.99995273,0.9999802,0.9999534,0.9999769,0.9999372,0.9999744,0.9999586,0.99993104,0.9999219,0.99996215,0.9999921,0.99997324,0.9999777,0.9999625,0.999966,0.99998486,0.9999949,-0.9995258,0.99997354,0.9999772,0.9999481,0.9999433,0.9999692,0.9999939,0.99993587,0.99995655,0.9999794,0.9999668,0.9999998,0.9999521,0.9999768,0.9999636,-0.9987815,0.9999659,0.9999546,0.9999794,0.9999785,0.99997634,0.99994355
MESH:D006967,0.99999374,0.99999124,0.9999411,0.9999789,0.99993044,0.99998206,0.99999774,-0.97222984,0.9999988,0.99998015,0.9999972,0.99999887,0.99999577,0.9999949,-0.99488956,0.9999766,0.99998814,0.9993347,0.99998325,0.9999832,0.9999624,0.99997973,0.99999076,0.99997276,0.9999984,0.999702,0.9999399,0.99999875,0.99999934,0.9999801,0.9999619,0.99997944,0.9999627,0.99998575,0.99998313,0.9999978,0.99999666,0.9999974,0.9998917,0.9999962,0.9999941,0.999999,0.99999154,0.99999815,-0.99812067,-0.9985413,0.9999966,0.9999891,0.9999962,0.99988675,0.99993056,0.9999924,0.99414676,0.99997437,0.9999924,0.99990845,0.9999966,0.99996203,0.9999873,0.9995518,0.99998075,0.9999981,0.9999911,0.9999959,0.9999929,0.9999983,0.999993,0.99999946,0.99999744,0.99993974,0.9999981,0.9999812,0.99999547,0.99999493,0.99999815,0.99999005,0.99992883,0.99996173,-0.9994009,0.9999912,0.9999923,0.9999959,0.9999436,0.9999863,0.99997777,0.9999974,0.999998,0.999991,0.99999726,0.9999521,1.0000001,0.9999922,0.99999845,-0.9984591,0.9999888,0.99999505,0.99998283,0.9999834,0.99999243,0.999996
MESH:D016410,0.9999982,0.99999166,0.99993306,0.99999183,0.9999539,0.9999935,0.99999535,-0.97202003,0.99998957,0.9999772,0.9999967,0.9999937,0.99998015,0.9999983,-0.9948613,0.9999879,0.99999505,0.99936295,0.9999892,0.99999154,0.99997854,0.99999475,0.9999957,0.9999828,0.9999949,0.9997366,0.99996823,0.9999933,0.99999374,0.99999243,0.99998456,0.999989,0.9999815,0.9999949,0.9999902,0.999998,0.999999,0.9999978,0.9999242,0.99998564,0.99999726,0.99999523,0.9999917,0.9999899,-0.9980878,-0.9986495,0.99999714,0.9999979,0.9999983,0.9999058,0.99995637,0.9999881,0.9943477,0.9999734,0.9999901,0.9999337,0.9999971,0.999978,0.9999883,0.999539,0.99999404,0.9999942,0.99999607,0.99999017,0.99999654,0.999985,0.99999887,0.99999446,0.9999819,0.9999438,0.9999967,0.9999944,0.9999976,0.9999968,0.99999696,0.99999607,0.999948,0.9999846,-0.9994632,0.99999595,0.99999636,0.99999326,0.9999547,0.9999878,0.99998957,0.9999881,0.9999946,0.99999636,0.9999945,0.9999768,0.9999922,1.0,0.99999714,-0.9985574,0.99999744,0.9999873,0.99999535,0.99999666,0.99999726,0.99998826
MESH:D009101,0.99999756,0.99999315,0.9999418,0.99998784,0.9999428,0.99998915,0.99999917,-0.97207177,0.99999666,0.99997956,0.99999917,0.9999989,0.99999076,0.99999875,-0.99486536,0.99998236,0.9999933,0.9993473,0.99998885,0.99998885,0.99996984,0.9999881,0.99999475,0.9999787,0.99999815,0.99971867,0.9999536,0.99999905,0.999999,0.99998707,0.9999737,0.99998635,0.9999721,0.9999923,0.99998856,0.9999995,0.9999993,0.99999976,0.9999076,0.9999937,0.99999744,0.9999997,0.99999434,0.99999756,-0.99807876,-0.99856704,0.9999986,0.9999946,0.99999905,0.99989635,0.99994427,0.9999925,0.99423575,0.9999765,0.9999933,0.9999212,0.9999991,0.99997085,0.99999136,0.9995547,0.9999879,0.9999986,0.9999957,0.99999684,0.9999968,0.99999446,0.99999654,0.9999993,0.9999921,0.9999487,0.9999998,0.99998856,0.9999986,0.9999972,0.9999995,0.99999475,0.99993855,0.9999741,-0.99941796,0.9999949,0.9999963,0.9999968,0.9999549,0.99999076,0.9999841,0.9999951,0.99999875,0.9999955,0.99999857,0.9999636,0.99999845,0.99999714,1.0,-0.9984916,0.999995,0.9999938,0.9999911,0.99999124,0.99999696,0.99999565
MESH:D055501,-0.998587,-0.99861753,-0.99821365,-0.9985808,-0.99877906,-0.99860656,-0.9985034,0.9684891,-0.9984521,-0.9986766,-0.9985288,-0.99848735,-0.9983475,-0.99849606,0.99009293,-0.9987045,-0.99862766,-0.9988168,-0.9985455,-0.99866444,-0.99875027,-0.99864733,-0.99862427,-0.998589,-0.9984831,-0.9988014,-0.9987793,-0.9984679,-0.9984805,-0.99866086,-0.9987077,-0.9985392,-0.99875546,-0.9985523,-0.99859613,-0.9985199,-0.99851114,-0.99851096,-0.99885404,-0.9983497,-0.99855065,-0.9984835,-0.99843884,-0.9984432,0.9986326,0.99956614,-0.99844044,-0.99862856,-0.99848837,-0.99881977,-0.9988031,-0.9985342,-0.99613124,-0.99821913,-0.99853164,-0.9988143,-0.9985309,-0.99872565,-0.99845546,-0.9976885,-0.9986598,-0.99842954,-0.9985579,-0.99845546,-0.9985842,-0.9984193,-0.99852467,-0.99847156,-0.9983897,-0.9983575,-0.99847364,-0.9986355,-0.998553,-0.9985772,-0.99849623,-0.9985069,-0.9988535,-0.99871707,0.9989266,-0.99853206,-0.9985882,-0.9984038,-0.99834114,-0.9984482,-0.9986791,-0.9984259,-0.9984842,-0.99860114,-0.9984998,-0.9987815,-0.9984591,-0.9985574,-0.9984916,0.99999994,-0.99851626,-0.99851656,-0.9985585,-0.9986086,-0.9985771,-0.99836814
MESH:D014424,0.9999941,0.9999828,0.9999287,0.9999903,0.999939,0.99998605,0.99999243,-0.97203,0.9999877,0.9999674,0.9999951,0.9999896,0.999977,0.99999577,-0.99493575,0.9999763,0.9999886,0.99935466,0.99998313,0.9999851,0.9999663,0.9999887,0.99999267,0.9999725,0.9999935,0.999712,0.99995893,0.99999136,0.99999124,0.9999835,0.9999767,0.9999829,0.9999706,0.9999941,0.9999828,0.9999954,0.9999957,0.9999955,0.9999061,0.99998534,0.999994,0.99999326,0.9999879,0.99998826,-0.9979927,-0.9985852,0.99999547,0.9999925,0.99999696,0.9998823,0.99994254,0.9999782,0.9942648,0.9999729,0.9999808,0.9999165,0.99999434,0.99996656,0.99999386,0.9995389,0.99998724,0.9999924,0.9999904,0.99998814,0.9999938,0.99998116,0.99999446,0.9999915,0.9999771,0.9999424,0.9999945,0.99998796,0.999995,0.99999076,0.99999577,0.9999939,0.99993086,0.9999793,-0.9994278,0.9999893,0.99999344,0.99999255,0.99995714,0.9999835,0.99997926,0.9999879,0.9999945,0.99999344,0.99998975,0.9999659,0.9999888,0.99999744,0.999995,-0.99851626,0.9999999,0.9999803,0.9999934,0.99999756,0.9999955,0.99998575
MESH:D056486,0.9999912,0.99999285,0.99995494,0.9999764,0.9999397,0.9999846,0.9999939,-0.9718933,0.99999547,0.99997956,0.9999918,0.9999956,0.999993,0.9999909,-0.9946078,0.9999801,0.9999911,0.99933463,0.9999823,0.99998266,0.99996215,0.9999795,0.9999855,0.99997145,0.9999904,0.99972034,0.9999397,0.99999493,0.9999964,0.9999841,0.9999662,0.99997497,0.9999667,0.9999872,0.9999821,0.9999931,0.999992,0.9999923,0.99990785,0.9999905,0.9999874,0.9999945,0.9999939,0.9999963,-0.9982134,-0.9985574,0.9999899,0.99998957,0.9999914,0.99990124,0.9999456,0.999996,0.9942539,0.9999724,0.9999945,0.9999174,0.9999922,0.9999663,0.99997896,0.99952114,0.9999785,0.99999464,0.99999166,0.999996,0.999988,0.99999595,0.9999884,0.999993,0.99999386,0.99995536,0.9999946,0.99997896,0.9999909,0.99999166,0.9999909,0.9999897,0.999944,0.99996454,-0.9994197,0.99999344,0.9999874,0.99999136,0.9999394,0.9999833,0.9999794,0.99999124,0.9999902,0.99998635,0.99999607,0.9999546,0.99999505,0.9999873,0.9999938,-0.99851656,0.9999803,1.0000001,0.9999836,0.9999767,0.99998736,0.99999464
MESH:D018879,0.9999944,0.9999872,0.9999497,0.9999965,0.9999635,0.9999959,0.9999902,-0.9713912,0.9999814,0.99997115,0.99999064,0.9999869,0.9999704,0.99999505,-0.99466187,0.9999865,0.9999956,0.99939096,0.99999076,0.9999904,0.99997616,0.99999523,0.9999902,0.99998355,0.99998397,0.9997686,0.99997216,0.9999878,0.9999871,0.99999386,0.99999094,0.9999879,0.9999842,0.99999774,0.9999896,0.9999912,0.9999927,0.9999924,0.99994075,0.9999767,0.9999907,0.9999891,0.9999921,0.9999853,-0.998024,-0.9985999,0.9999908,0.9999963,0.9999931,0.9999162,0.9999704,0.99998546,0.99452305,0.999975,0.9999868,0.99994355,0.9999917,0.99998146,0.99998736,0.9995556,0.9999916,0.9999888,0.99999565,0.99998885,0.9999919,0.99997574,0.99999243,0.9999856,0.99997026,0.9999679,0.99999195,0.99999356,0.99999297,0.9999903,0.999989,0.999996,0.99995875,0.9999918,-0.99942684,0.99999386,0.9999919,0.99998707,0.99997073,0.99998826,0.9999883,0.9999778,0.9999866,0.99999255,0.99999046,0.9999794,0.99998283,0.99999535,0.9999911,-0.9985585,0.9999934,0.9999836,1.0000002,0.99999493,0.9999933,0.99998456
MESH:D020642,0.999995,0.9999852,0.999921,0.999995,0.99995583,0.9999901,0.99999,-0.9717443,0.9999807,0.99997383,0.99999315,0.9999862,0.999966,0.99999344,-0.99480903,0.99998355,0.9999918,0.99941087,0.9999867,0.99999106,0.9999779,0.9999939,0.99999535,0.9999797,0.9999882,0.9997521,0.99997383,0.999987,0.9999862,0.99998903,0.99998605,0.9999868,0.9999818,0.9999931,0.99998736,0.99999225,0.999993,0.99999326,0.999928,0.99997455,0.99999404,0.99998933,0.99998254,0.9999825,-0.9980191,-0.9986609,0.9999902,0.99999475,0.9999928,0.9999052,0.99995846,0.99997807,0.99447376,0.9999611,0.99998087,0.99993706,0.9999931,0.99997777,0.9999905,0.9995557,0.9999927,0.9999861,0.9999913,0.99998355,0.99999505,0.9999733,0.9999924,0.9999871,0.999968,0.999942,0.9999902,0.9999935,0.99999464,0.99999124,0.9999921,0.9999911,0.999949,0.9999892,-0.9994392,0.99998724,0.9999951,0.9999844,0.99996084,0.99998343,0.9999862,0.99997944,0.9999905,0.9999958,0.9999874,0.9999785,0.9999834,0.99999666,0.99999124,-0.9986086,0.99999756,0.9999767,0.99999493,0.9999998,0.9999964,0.99997747
MESH:D060050,0.9999991,0.9999945,0.9999276,0.99999505,0.99995893,0.9999929,0.9999978,-0.9718233,0.9999888,0.9999845,0.9999988,0.9999956,0.9999782,0.99999785,-0.9947953,0.9999881,0.9999961,0.9994045,0.99999374,0.9999962,0.99998116,0.9999941,0.9999992,0.9999854,0.99999315,0.9997547,0.9999709,0.99999523,0.9999931,0.99999136,0.99998295,0.99999225,0.9999829,0.999991,0.9999942,0.9999966,0.9999969,0.99999857,0.99992764,0.9999823,0.9999992,0.9999963,0.9999871,0.9999918,-0.9980506,-0.99863493,0.9999942,0.99999636,0.99999523,0.9999162,0.9999581,0.9999899,0.99443144,0.9999624,0.99999183,0.99994147,0.9999991,0.9999821,0.9999907,0.99958324,0.99999446,0.9999922,0.9999967,0.99999255,0.99999976,0.999985,0.9999943,0.9999951,0.99998075,0.9999469,0.9999962,0.9999947,0.9999997,0.9999978,0.999997,0.9999908,0.99995327,0.9999852,-0.99942166,0.99999076,0.99999976,0.9999888,0.9999633,0.9999924,0.9999904,0.99998605,0.9999965,0.99999976,0.99999607,0.99997634,0.99999243,0.99999726,0.99999696,-0.9985771,0.9999955,0.99998736,0.9999933,0.9999964,1.0000001,0.9999865
MESH:D019969,0.99998856,0.99998486,0.9999595,0.9999768,0.99992436,0.99998075,0.99999434,-0.9720624,0.99999624,0.9999657,0.999992,0.99999523,0.9999965,0.9999936,-0.99485666,0.9999692,0.999985,0.9992812,0.9999811,0.99997574,0.99995005,0.9999755,0.99998176,0.9999667,0.9999925,0.9996862,0.9999302,0.99999666,0.99999684,0.9999767,0.9999591,0.9999757,0.9999549,0.99998766,0.9999781,0.9999938,0.9999934,0.9999937,0.9998871,0.9999972,0.99998736,0.99999595,0.9999969,0.99999785,-0.9980478,-0.9984419,0.9999956,0.9999849,0.99999464,0.9998755,0.99992913,0.99999017,0.9940742,0.9999867,0.9999899,0.9998986,0.9999922,0.9999553,0.99998504,0.99953794,0.9999734,0.99999875,0.99998987,0.99999744,0.9999861,0.99999654,0.9999896,0.99999464,0.999995,0.999959,0.9999971,0.999975,0.9999902,0.9999883,0.9999931,0.9999915,0.9999205,0.99995804,-0.99938095,0.99999166,0.9999853,0.99999756,0.9999509,0.99998695,0.9999708,0.9999944,0.99999285,0.9999841,0.9999953,0.99994355,0.999996,0.99998826,0.99999565,-0.99836814,0.99998575,0.99999464,0.99998456,0.99997747,0.9999865,1.0
